Date,Symbol,Series,Prev_Close,Open,High,Low,Last_Close,VWAP,Volume
29-07-2013,RELIANCE,EQ,890.15,887.05,898.65,882.55,885.7,889.87,2091846
30-07-2013,RELIANCE,EQ,885.7,887.05,892,853.9,857.35,872.39,2604256
31-07-2013,RELIANCE,EQ,857.35,858.65,879.7,842.6,872.05,860,3610644
01-08-2013,RELIANCE,EQ,872.05,875.15,882.85,844.85,850,858.47,2530722
02-08-2013,RELIANCE,EQ,850,860,871.95,850,857.35,861.98,2930875
05-08-2013,RELIANCE,EQ,857.35,860,872.9,855.75,861.55,865.05,2870806
06-08-2013,RELIANCE,EQ,861.55,858.45,864.2,830.15,841.05,848.22,2837977
07-08-2013,RELIANCE,EQ,841.05,845,881.85,831,872.45,861.8,4296180
08-08-2013,RELIANCE,EQ,872.45,867.35,872.45,857.15,865.65,865.3,2598354
12-08-2013,RELIANCE,EQ,865.65,869,872.85,840.45,845.65,853.2,1995272
13-08-2013,RELIANCE,EQ,845.65,843,859.95,835,852.9,851.92,2637165
14-08-2013,RELIANCE,EQ,852.9,856,868,847.45,865,858.17,2573906
16-08-2013,RELIANCE,EQ,865,865,867,817.15,826.7,836.66,6245328
19-08-2013,RELIANCE,EQ,826.7,823,834,807.55,820.25,818.16,3691650
20-08-2013,RELIANCE,EQ,820.25,811.1,830.8,805.05,825.35,818.99,2610167
21-08-2013,RELIANCE,EQ,825.35,833,834.7,780.2,783.6,807.96,3591352
22-08-2013,RELIANCE,EQ,783.6,782.45,808.65,774.2,806.1,791.47,5095979
23-08-2013,RELIANCE,EQ,806.1,813.7,824.7,808.5,819.5,816.25,3276098
26-08-2013,RELIANCE,EQ,819.5,822.5,831.45,808.4,822.6,819.7,2266639
27-08-2013,RELIANCE,EQ,822.6,814,824.9,800,803.25,811.58,2993270
28-08-2013,RELIANCE,EQ,803.25,795.1,818.55,763.9,811.8,790.24,5900451
29-08-2013,RELIANCE,EQ,811.8,816,853.4,812.5,845.25,834.9,7049010
30-08-2013,RELIANCE,EQ,845.25,843.8,860,828.3,853.85,843.77,4901683
02-09-2013,RELIANCE,EQ,853.85,853.2,890,853.2,886.75,874.01,4812235
03-09-2013,RELIANCE,EQ,886.75,888.2,891.7,828.3,831,852.09,3960633
04-09-2013,RELIANCE,EQ,831,833.75,864.55,833,849.35,852.22,3045550
05-09-2013,RELIANCE,EQ,849.35,863,869.75,851.1,862.55,861.71,3258258
06-09-2013,RELIANCE,EQ,862.55,870,873.5,841.5,868,859.67,3439791
10-09-2013,RELIANCE,EQ,868,872.9,893.55,866.25,890.35,881.07,4227364
11-09-2013,RELIANCE,EQ,890.35,889,892.9,874.15,887.75,884.41,3396942
12-09-2013,RELIANCE,EQ,887.75,888,901,871.15,875.4,883.99,4109760
13-09-2013,RELIANCE,EQ,875.4,868,883.7,867.05,873,875.61,2246049
16-09-2013,RELIANCE,EQ,873,885.95,887.7,854,861.75,868.91,2754524
17-09-2013,RELIANCE,EQ,861.75,856.35,864,852.6,858.15,858.31,2498437
18-09-2013,RELIANCE,EQ,858.15,860.5,875,856.8,871.95,867.54,3132560
19-09-2013,RELIANCE,EQ,871.95,888.05,895.95,880.55,890.6,887.26,4328339
20-09-2013,RELIANCE,EQ,890.6,886,901,870.5,881.9,885.92,4197357
23-09-2013,RELIANCE,EQ,881.9,872.05,881,865,874.35,871.87,2028677
24-09-2013,RELIANCE,EQ,874.35,872,884.55,868.15,874.6,877.07,2823675
25-09-2013,RELIANCE,EQ,874.6,872.4,874.9,842.2,849.05,851.86,3993925
26-09-2013,RELIANCE,EQ,849.05,846.65,850.15,835.25,838.25,840.74,4543087
27-09-2013,RELIANCE,EQ,838.25,842,854.5,837,839.9,845.14,2744478
30-09-2013,RELIANCE,EQ,839.9,832.05,844.5,819.1,822.4,830.49,3639687
01-10-2013,RELIANCE,EQ,822.4,826.3,829.9,817.7,821.45,824.01,2082088
03-10-2013,RELIANCE,EQ,821.45,823.4,848.9,823.4,846.95,838.91,2082009
04-10-2013,RELIANCE,EQ,846.95,840.55,859.7,838,854.4,851,2265225
07-10-2013,RELIANCE,EQ,854.4,847.6,852.4,836,844.05,841.97,2575155
08-10-2013,RELIANCE,EQ,844.05,849.7,854.7,839.2,844.95,844.53,2770271
09-10-2013,RELIANCE,EQ,844.95,839.95,867.65,837.5,860.9,856.64,2732625
10-10-2013,RELIANCE,EQ,860.9,859,862.8,848.05,860,855.61,2142108
11-10-2013,RELIANCE,EQ,860,865,868,854.3,863.35,861.12,2233967
14-10-2013,RELIANCE,EQ,863.35,865,875,863.2,870.3,869.48,2778882
15-10-2013,RELIANCE,EQ,870.3,897.3,898.65,864,867.8,876.23,5266950
17-10-2013,RELIANCE,EQ,867.8,870,888,864.65,880.35,880.02,4026153
18-10-2013,RELIANCE,EQ,880.35,881.6,908,881.6,905.65,899.34,5069374
21-10-2013,RELIANCE,EQ,905.65,905.65,915.5,896.15,913.2,907.16,3461572
22-10-2013,RELIANCE,EQ,913.2,907.4,910.95,897.5,904.2,903.58,2342103
23-10-2013,RELIANCE,EQ,904.2,905.2,909.2,887.65,896.75,897.5,2044698
24-10-2013,RELIANCE,EQ,896.75,892.05,911,881.35,884.5,896.89,2678332
25-10-2013,RELIANCE,EQ,884.5,884.1,892.8,879.35,887,886.53,2273430
28-10-2013,RELIANCE,EQ,887,888,904.85,887.85,890.75,897.8,3514321
29-10-2013,RELIANCE,EQ,890.75,889.1,903.95,883.9,896.8,895.29,3303172
30-10-2013,RELIANCE,EQ,896.8,896.5,902.9,894.7,898.15,898.37,2197777
31-10-2013,RELIANCE,EQ,898.15,900,918,896,914.7,910.69,4521314
01-11-2013,RELIANCE,EQ,914.7,910.1,926.55,903.35,908.25,912.98,2718063
03-11-2013,RELIANCE,EQ,908.25,910,914.4,906.8,908.7,910.93,425619
05-11-2013,RELIANCE,EQ,908.7,903.35,921.7,903.35,909.7,913.18,2504263
06-11-2013,RELIANCE,EQ,909.7,910,919.9,894.95,898.6,903.62,2198926
07-11-2013,RELIANCE,EQ,898.6,899,905.8,882.1,885.9,895.35,2238424
08-11-2013,RELIANCE,EQ,885.9,886,888,871.15,875.95,877.46,2001425
11-11-2013,RELIANCE,EQ,875.95,874,882.1,860.2,863.9,870.92,2034671
12-11-2013,RELIANCE,EQ,863.9,865,871.6,850.2,852.6,860.67,2781812
13-11-2013,RELIANCE,EQ,852.6,849.9,861.4,842.1,844.4,851.06,1918164
14-11-2013,RELIANCE,EQ,844.4,851.25,864,850.4,851.65,856.85,1835838
18-11-2013,RELIANCE,EQ,851.65,858.1,877.75,856.15,874.75,869.66,2759723
19-11-2013,RELIANCE,EQ,874.75,875,884.9,875,878.35,880.38,1928073
20-11-2013,RELIANCE,EQ,878.35,874.85,883,857,862.5,875.41,2992305
21-11-2013,RELIANCE,EQ,862.5,859.9,860,843.45,847.6,851.69,2620866
22-11-2013,RELIANCE,EQ,847.6,851,856.45,839.1,843.75,848.45,1710289
25-11-2013,RELIANCE,EQ,843.75,847.35,856.85,844.05,851.7,851.07,2303754
26-11-2013,RELIANCE,EQ,851.7,850.5,856.8,837.55,841.25,846.01,3192390
27-11-2013,RELIANCE,EQ,841.25,844.5,849.5,835.25,837.95,840.35,2610836
28-11-2013,RELIANCE,EQ,837.95,843.1,856.4,843.1,847.95,850.63,2867965
29-11-2013,RELIANCE,EQ,847.95,850.95,856.5,848.6,853.2,853.19,2259353
02-12-2013,RELIANCE,EQ,853.2,853,862.95,852.3,855.3,857.96,1650771
03-12-2013,RELIANCE,EQ,855.3,855,865.5,850.65,861.9,859.7,2099451
04-12-2013,RELIANCE,EQ,861.9,860.9,867.5,853.2,856.05,860.14,2002635
05-12-2013,RELIANCE,EQ,856.05,872,877,868.05,871,872.14,2865154
06-12-2013,RELIANCE,EQ,871,870.15,874.65,861.2,866.7,867.28,1668901
09-12-2013,RELIANCE,EQ,866.7,882.1,888,876.2,878.95,881.32,2904113
10-12-2013,RELIANCE,EQ,878.95,878.5,888.7,878.5,884.65,884.84,1992917
11-12-2013,RELIANCE,EQ,884.65,882.5,884.95,872.5,882.6,879.38,1137789
12-12-2013,RELIANCE,EQ,882.6,878,880,868,870.2,871.63,1300646
13-12-2013,RELIANCE,EQ,870.2,867,868.1,857.65,864.7,863.86,2040359
16-12-2013,RELIANCE,EQ,864.7,860,862.25,843.2,845.05,850.02,2296374
17-12-2013,RELIANCE,EQ,845.05,848.7,852.9,836.75,839.2,844.8,2306272
18-12-2013,RELIANCE,EQ,839.2,839.2,863.85,839.2,859.95,856.81,2745251
19-12-2013,RELIANCE,EQ,859.95,864.4,864.4,843.7,854.05,854.48,3074567
20-12-2013,RELIANCE,EQ,854.05,872,898,862.1,895.15,878.73,4687926
23-12-2013,RELIANCE,EQ,895.15,899,909,890,896.25,901.03,3701213
24-12-2013,RELIANCE,EQ,896.25,896.5,905,895.1,898.05,899.67,1670206
26-12-2013,RELIANCE,EQ,898.05,894.5,900,882.1,887.55,889.03,3341856
27-12-2013,RELIANCE,EQ,887.55,888.6,893.9,876.9,878.85,883.27,1770277
30-12-2013,RELIANCE,EQ,878.85,881,889.85,875.85,887.1,884.08,2357956
31-12-2013,RELIANCE,EQ,887.1,888,898.25,887.1,895.2,894.05,1304298
01-01-2014,RELIANCE,EQ,895.2,897.45,898.25,887.6,888.8,891.42,1337074
02-01-2014,RELIANCE,EQ,888.8,887.7,896,870.1,875,885.11,1376901
03-01-2014,RELIANCE,EQ,875,871.6,873.35,855,864.25,864.22,2933613
06-01-2014,RELIANCE,EQ,864.25,862.1,863.25,850,854.95,854.84,3043781
07-01-2014,RELIANCE,EQ,854.95,854.6,859.95,840.05,842.1,846.4,3957111
08-01-2014,RELIANCE,EQ,842.1,844.4,857.35,844.4,849.05,850.03,2909048
09-01-2014,RELIANCE,EQ,849.05,850.45,853.8,845.05,850.7,849.4,1899340
10-01-2014,RELIANCE,EQ,850.7,848.35,876.3,848,858.15,863.52,3392170
13-01-2014,RELIANCE,EQ,858.15,868.25,883,868,880.4,876.44,2756390
14-01-2014,RELIANCE,EQ,880.4,878.5,884.55,872.45,881.5,880.74,2760267
15-01-2014,RELIANCE,EQ,881.5,884.7,895,881,885.45,889.77,2893960
16-01-2014,RELIANCE,EQ,885.45,888.7,893.3,882.05,886.15,888.21,4123266
17-01-2014,RELIANCE,EQ,886.15,889.15,896.9,880.25,884.75,890.33,3534630
20-01-2014,RELIANCE,EQ,884.75,886.9,889,866.1,869.75,872.35,3789008
21-01-2014,RELIANCE,EQ,869.75,872.65,873.6,862,863.05,865.66,2241570
22-01-2014,RELIANCE,EQ,863.05,863.5,875.35,858.15,872.45,869.82,1947009
23-01-2014,RELIANCE,EQ,872.45,860.6,871.3,860.6,865.8,866.4,3146981
24-01-2014,RELIANCE,EQ,865.8,862,874.65,861.1,867.65,868.87,2715344
27-01-2014,RELIANCE,EQ,867.65,856,860.8,840.35,843.15,850.73,2822051
28-01-2014,RELIANCE,EQ,843.15,847,856,842.7,844.85,848.94,2645575
29-01-2014,RELIANCE,EQ,844.85,849.8,852.5,835,836.6,843.22,2828526
30-01-2014,RELIANCE,EQ,836.6,831.4,833.85,822.2,825,827.27,3223490
31-01-2014,RELIANCE,EQ,825,827,833.45,826.15,831.15,830.2,2523182
03-02-2014,RELIANCE,EQ,831.15,826.2,829.8,819.45,820.9,824.7,1880728
04-02-2014,RELIANCE,EQ,820.9,814.5,826.65,813.15,821.55,819.02,2825803
05-02-2014,RELIANCE,EQ,821.55,820.1,821.5,806.9,817.25,815.06,2582636
06-02-2014,RELIANCE,EQ,817.25,820,824.1,808.15,815.85,816.24,2474757
07-02-2014,RELIANCE,EQ,815.85,822.1,823.8,810.6,814.45,816.81,1933597
10-02-2014,RELIANCE,EQ,814.45,815.25,825.6,811.15,821.95,821.91,2364740
11-02-2014,RELIANCE,EQ,821.95,823,825,802.75,805.25,810.89,2882244
12-02-2014,RELIANCE,EQ,805.25,808,821.9,807.4,817.9,816.72,2246719
13-02-2014,RELIANCE,EQ,817.9,818.9,818.9,805.05,807.4,810.99,1978914
14-02-2014,RELIANCE,EQ,807.4,811.9,824,808,822.05,817.07,2107250
17-02-2014,RELIANCE,EQ,822.05,817.65,822,807.05,812.3,813.47,2070622
18-02-2014,RELIANCE,EQ,812.3,807.1,817.85,807.1,813.15,814.74,1312359
19-02-2014,RELIANCE,EQ,813.15,813,820,810,812.25,814.84,1401247
20-02-2014,RELIANCE,EQ,812.25,811.3,813.7,803.1,805.45,807.99,1838151
21-02-2014,RELIANCE,EQ,805.45,807.1,816,805.6,811.5,810.98,1430079
24-02-2014,RELIANCE,EQ,811.5,808.05,814.95,805.3,812.35,809.76,1554509
25-02-2014,RELIANCE,EQ,812.35,814.3,816,807.55,810.55,812.26,1609074
26-02-2014,RELIANCE,EQ,810.55,811,816.85,808.25,810.7,811.85,3110571
28-02-2014,RELIANCE,EQ,810.7,810.7,815.35,793.1,799.95,801.57,4331622
03-03-2014,RELIANCE,EQ,799.95,800.1,806.8,797.15,803.4,802.72,2659675
04-03-2014,RELIANCE,EQ,803.4,803,814.65,802.6,812.95,810.74,2056575
05-03-2014,RELIANCE,EQ,812.95,815.55,818,805.15,807,809.77,2703603
06-03-2014,RELIANCE,EQ,807,809.35,824.4,809.3,822.45,818.32,2325283
07-03-2014,RELIANCE,EQ,822.45,825,874,825,869.4,855.41,7679752
10-03-2014,RELIANCE,EQ,869.4,865.1,903.65,863.4,885.45,889.63,7513409
11-03-2014,RELIANCE,EQ,885.45,885,887.8,872.1,874.75,878.5,2921335
12-03-2014,RELIANCE,EQ,874.75,874,882.9,867.65,871.35,873.56,2155857
13-03-2014,RELIANCE,EQ,871.35,875,894.75,874.7,879.55,887.29,3936620
14-03-2014,RELIANCE,EQ,879.55,874,889.95,869.05,886.15,878.11,3780891
18-03-2014,RELIANCE,EQ,886.15,889.5,908.8,889.5,896.45,900.41,4351046
19-03-2014,RELIANCE,EQ,896.45,900,909.9,895.25,903,902.16,3743369
20-03-2014,RELIANCE,EQ,903,901.6,907.5,898.15,906,905.58,6791651
21-03-2014,RELIANCE,EQ,906,907,913.35,882.15,885.8,894.3,5040481
22-03-2014,RELIANCE,EQ,885.8,887.6,889.85,883.55,888.15,887.08,231511
24-03-2014,RELIANCE,EQ,888.15,891.25,908.75,891.1,905.4,903.35,6586731
25-03-2014,RELIANCE,EQ,905.4,879,882.5,872.5,879.3,878.62,7154556
26-03-2014,RELIANCE,EQ,879.3,881.25,902.95,881.15,891.2,892.07,3156965
27-03-2014,RELIANCE,EQ,891.2,894.85,904.9,892.1,900.75,901.67,12665322
28-03-2014,RELIANCE,EQ,900.75,900,919.95,900,916.15,914.31,4267110
31-03-2014,RELIANCE,EQ,916.15,916.25,939.8,913.2,930.75,923.95,4286368
01-04-2014,RELIANCE,EQ,930.75,936,945,929.3,942.6,937.24,3575180
02-04-2014,RELIANCE,EQ,942.6,945,962,938.1,958.2,955.12,6121499
03-04-2014,RELIANCE,EQ,958.2,956.8,962.95,940.4,952.65,951.03,6069088
04-04-2014,RELIANCE,EQ,952.65,952,953.25,941.55,944.25,945.66,2860462
07-04-2014,RELIANCE,EQ,944.25,944,954.95,934.35,944.15,942.57,2949923
09-04-2014,RELIANCE,EQ,944.15,950,966.7,947.15,962.15,954.44,3071917
10-04-2014,RELIANCE,EQ,962.15,964.7,973.9,962.2,969.05,968.44,2434297
11-04-2014,RELIANCE,EQ,969.05,962.3,971.05,950.6,953.75,958.39,2672508
15-04-2014,RELIANCE,EQ,953.75,950,954,936.6,949.1,944.92,2117715
16-04-2014,RELIANCE,EQ,949.1,946.5,959,938.1,941.3,948.01,2830152
17-04-2014,RELIANCE,EQ,941.3,945,961.8,943.8,959.1,954.84,1793418
21-04-2014,RELIANCE,EQ,959.1,969.95,969.95,956.1,959.6,960.85,2701214
22-04-2014,RELIANCE,EQ,959.6,960,988.75,956.1,967.75,973.54,4418930
23-04-2014,RELIANCE,EQ,967.75,969,982,964.25,967.15,970.17,3494693
25-04-2014,RELIANCE,EQ,967.15,968,969,946,948.25,952.06,3029220
28-04-2014,RELIANCE,EQ,948.25,949.8,956,941.35,945,949.29,3796899
29-04-2014,RELIANCE,EQ,945,946.05,951.75,938,940.3,942.04,1919298
30-04-2014,RELIANCE,EQ,940.3,943.9,960,929.1,935.8,944.61,3289582
02-05-2014,RELIANCE,EQ,935.8,940,947.4,926,928.1,933.63,2073376
05-05-2014,RELIANCE,EQ,928.1,925,958.5,925,946.85,946.08,3474292
06-05-2014,RELIANCE,EQ,946.85,947.9,967,947.55,963.35,960.34,2832651
07-05-2014,RELIANCE,EQ,963.35,960.1,971.4,957.05,960.85,964.17,2416483
08-05-2014,RELIANCE,EQ,960.85,963.1,970.1,950.75,960.3,960.99,2731382
09-05-2014,RELIANCE,EQ,960.3,955.8,999,955.8,997.6,986.41,4217843
12-05-2014,RELIANCE,EQ,997.6,994.9,1049,994.1,1028.7,1028.7,7051280
13-05-2014,RELIANCE,EQ,1028.7,1040,1068.8,1034.5,1063.4,1049.33,6140492
14-05-2014,RELIANCE,EQ,1063.4,1064,1068,1041.1,1045.5,1050.6,4428958
15-05-2014,RELIANCE,EQ,1045.5,1045.5,1060,1039.25,1053.4,1049.48,4769324
16-05-2014,RELIANCE,EQ,1053.4,1090.1,1145.25,1062.1,1079.25,1105.14,12031151
19-05-2014,RELIANCE,EQ,1079.25,1091,1124.75,1086.9,1120.05,1107.68,5439813
20-05-2014,RELIANCE,EQ,1120.05,1127.9,1129,1075.7,1079.85,1089.48,5145199
21-05-2014,RELIANCE,EQ,1079.85,1079.85,1102.95,1073.75,1078.4,1083.67,5026907
22-05-2014,RELIANCE,EQ,1078.4,1086,1113.4,1084.7,1100.8,1100.57,4284833
23-05-2014,RELIANCE,EQ,1100.8,1111.55,1132,1102,1127.45,1117.42,3786896
26-05-2014,RELIANCE,EQ,1127.45,1132.5,1140,1075,1101.7,1118.82,3674151
27-05-2014,RELIANCE,EQ,1101.7,1103,1108,1075.1,1087.95,1084.42,2576905
28-05-2014,RELIANCE,EQ,1087.95,1089.6,1106.6,1084.75,1088.9,1092.19,2594834
29-05-2014,RELIANCE,EQ,1088.9,1092.5,1093.4,1068.35,1073.55,1076.31,6322422
30-05-2014,RELIANCE,EQ,1073.55,1085,1089.7,1060,1064.7,1071.85,3953091
02-06-2014,RELIANCE,EQ,1064.7,1074.75,1088.25,1065.3,1082.2,1077.17,2012972
03-06-2014,RELIANCE,EQ,1082.2,1083.3,1102,1077.35,1095.4,1091.77,2485694
04-06-2014,RELIANCE,EQ,1095.4,1092.65,1101.8,1076.25,1077.5,1088.33,2017568
05-06-2014,RELIANCE,EQ,1077.5,1078.5,1094.9,1064.25,1089.9,1080.15,4565820
06-06-2014,RELIANCE,EQ,1089.9,1107.4,1133,1104.1,1122.4,1118.93,6701908
09-06-2014,RELIANCE,EQ,1122.4,1130,1132.7,1112.1,1122.65,1120.71,3085371
10-06-2014,RELIANCE,EQ,1122.65,1130.45,1130.45,1100.45,1118.3,1112.33,3602608
11-06-2014,RELIANCE,EQ,1118.3,1120,1120,1092.5,1102.1,1104.58,3466329
12-06-2014,RELIANCE,EQ,1102.1,1098.55,1113.5,1084.1,1094.15,1099.04,2689818
13-06-2014,RELIANCE,EQ,1094.15,1100.3,1107,1072.7,1081.9,1087.67,3348036
16-06-2014,RELIANCE,EQ,1081.9,1084,1084,1057.15,1065.45,1066.34,3285055
17-06-2014,RELIANCE,EQ,1065.45,1058.1,1093.3,1058.1,1090.05,1074.37,3617320
18-06-2014,RELIANCE,EQ,1090.05,1088,1101.65,1060.65,1066.75,1082.7,4391701
19-06-2014,RELIANCE,EQ,1066.75,1074,1074.95,1031.6,1042.1,1048.5,5286280
20-06-2014,RELIANCE,EQ,1042.1,1045.9,1049.4,1034.25,1036.5,1040.52,2938456
23-06-2014,RELIANCE,EQ,1036.5,1037,1044.9,1024,1037.95,1034.06,3375785
24-06-2014,RELIANCE,EQ,1037.95,1045,1062.8,1045,1059.85,1055.58,2717888
25-06-2014,RELIANCE,EQ,1059.85,1057.65,1059.35,1048.15,1051,1052.85,2414935
26-06-2014,RELIANCE,EQ,1051,1025,1026.9,1006.7,1011.9,1016.25,5595871
27-06-2014,RELIANCE,EQ,1011.9,1010,1023.5,1007.2,1012.1,1013.62,2108794
30-06-2014,RELIANCE,EQ,1012.1,1012.55,1020,1000,1015.4,1011.25,4721740
01-07-2014,RELIANCE,EQ,1015.4,1017.2,1020.55,1006.95,1008,1011.51,2206576
02-07-2014,RELIANCE,EQ,1008,1017,1027.35,1012,1018.25,1019.31,2810085
03-07-2014,RELIANCE,EQ,1018.25,1020,1025,1003.5,1006.5,1010.58,2645940
04-07-2014,RELIANCE,EQ,1006.5,1005,1036.8,1003.3,1031.95,1019.09,2961779
07-07-2014,RELIANCE,EQ,1031.95,1033,1037,1021,1027.2,1026.93,3204529
08-07-2014,RELIANCE,EQ,1027.2,1026,1034.5,990,995.05,1010.86,3996724
09-07-2014,RELIANCE,EQ,995.05,1002,1009.9,992.5,1000.95,1001.21,3406611
10-07-2014,RELIANCE,EQ,1000.95,1000.25,1021.5,981.05,997.2,1000.52,4251670
11-07-2014,RELIANCE,EQ,997.2,995.2,1002,963.65,966.5,978.43,4065087
14-07-2014,RELIANCE,EQ,966.5,968.6,974.9,958.5,961.75,967.72,3146395
15-07-2014,RELIANCE,EQ,961.75,963.4,980,963.05,972.2,971.55,3507637
16-07-2014,RELIANCE,EQ,972.2,974,993,974,989.7,985.46,3190489
17-07-2014,RELIANCE,EQ,989.7,988,998.2,980.3,982.5,985.85,2154828
18-07-2014,RELIANCE,EQ,982.5,980,983.55,969.3,976.75,977.51,2133298
21-07-2014,RELIANCE,EQ,976.75,1000,1008,995.05,997.65,1001.72,3883004
22-07-2014,RELIANCE,EQ,997.65,1004,1033.9,1001.1,1030.95,1024.62,6512321
23-07-2014,RELIANCE,EQ,1030.95,1035.05,1039.8,1021.05,1033.25,1030.23,3136481
24-07-2014,RELIANCE,EQ,1033.25,1030,1043.2,1024,1041.05,1033.42,2211291
25-07-2014,RELIANCE,EQ,1041.05,1041.9,1043.3,1007.05,1021.85,1023.08,3093322
28-07-2014,RELIANCE,EQ,1021.85,1021,1023.55,1001.6,1005.6,1008.48,2142490
30-07-2014,RELIANCE,EQ,1005.6,1004,1011,993,1006.15,1003.09,4255466
31-07-2014,RELIANCE,EQ,1006.15,1007.95,1019.9,1002,1006.45,1010.49,4051138
01-08-2014,RELIANCE,EQ,1006.45,995,999,975,976.3,987.58,3617603
04-08-2014,RELIANCE,EQ,976.3,981,989.7,976.05,985,983.3,3353808
05-08-2014,RELIANCE,EQ,985,985.1,987.85,971,983.85,979.33,2796475
06-08-2014,RELIANCE,EQ,983.85,984.9,998.6,979.5,988.15,989.54,3739249
07-08-2014,RELIANCE,EQ,988.15,989,996.7,983.35,989.3,990.17,2478789
08-08-2014,RELIANCE,EQ,989.3,979.55,983.5,973.1,980.5,978.7,2084325
11-08-2014,RELIANCE,EQ,980.5,985.15,987.25,977.4,980.5,981.42,1530775
12-08-2014,RELIANCE,EQ,980.5,986,986.95,976.35,984.4,982.06,2184401
13-08-2014,RELIANCE,EQ,984.4,983.3,996.6,980,990.15,988.75,3226166
14-08-2014,RELIANCE,EQ,990.15,995,1005,991.75,1002.95,997.42,2757188
18-08-2014,RELIANCE,EQ,1002.95,1001.1,1015.45,997.5,1013.05,1010.55,1747178
19-08-2014,RELIANCE,EQ,1013.05,1015,1023,1006.1,1009.3,1013.03,3328022
20-08-2014,RELIANCE,EQ,1009.3,1011,1018.45,995.35,998.35,1005.7,2976628
21-08-2014,RELIANCE,EQ,998.35,1000,1004,990.1,995.1,996.77,3760015
22-08-2014,RELIANCE,EQ,995.1,1000.1,1007,995.3,998.3,1000.91,1959327
25-08-2014,RELIANCE,EQ,998.3,1000,1008.5,993.45,995.8,1002.67,1704141
26-08-2014,RELIANCE,EQ,995.8,996,996.95,983,993.35,989.6,2182560
27-08-2014,RELIANCE,EQ,993.35,997.2,1001.8,986.85,993.7,992.74,1918182
28-08-2014,RELIANCE,EQ,993.7,994.6,1004,994.6,998.7,999.19,3637682
01-09-2014,RELIANCE,EQ,998.7,1004.35,1021,995.6,1014.1,1010.61,3702468
02-09-2014,RELIANCE,EQ,1014.1,1018.5,1031.55,1010.6,1023.8,1020.64,3784599
03-09-2014,RELIANCE,EQ,1023.8,1025.15,1035.95,1021.1,1031.25,1028.81,5011067
04-09-2014,RELIANCE,EQ,1031.25,1029,1033.9,1018.1,1025.9,1025.52,2136513
05-09-2014,RELIANCE,EQ,1025.9,1027.7,1033.45,1020.6,1025.65,1026.18,2075273
08-09-2014,RELIANCE,EQ,1025.65,1033.9,1039.35,1028,1037.7,1034.84,3174286
09-09-2014,RELIANCE,EQ,1037.7,1032.1,1041.3,1028.2,1033,1034.4,2095351
10-09-2014,RELIANCE,EQ,1033,1028.15,1029.1,1012.6,1015.85,1019.2,2162176
11-09-2014,RELIANCE,EQ,1015.85,1020.3,1030,1008,1019.4,1016.88,2427349
12-09-2014,RELIANCE,EQ,1019.4,1018.5,1024,1011.45,1015.6,1015.51,2000076
15-09-2014,RELIANCE,EQ,1015.6,1009.1,1012,1001,1002.75,1005.43,1997452
16-09-2014,RELIANCE,EQ,1002.75,1001.4,1004.15,976.5,979.4,988.51,3027126
17-09-2014,RELIANCE,EQ,979.4,984.9,990.55,978.95,988.65,985.92,2488647
18-09-2014,RELIANCE,EQ,988.65,985,1010,983.7,1004.9,1002.04,2077617
19-09-2014,RELIANCE,EQ,1004.9,1006,1015.8,991,995.45,999.3,3924732
22-09-2014,RELIANCE,EQ,995.45,993,996,987.7,991.55,991.51,1805858
23-09-2014,RELIANCE,EQ,991.55,991.7,995.45,963.05,965.85,977.19,4044643
24-09-2014,RELIANCE,EQ,965.85,968.5,974.1,955.4,965.05,967.08,3518809
25-09-2014,RELIANCE,EQ,965.05,966.1,967.8,922.65,929.85,939.73,7564288
26-09-2014,RELIANCE,EQ,929.85,929,941.65,917.3,933.25,930.23,3635611
29-09-2014,RELIANCE,EQ,933.25,936.95,942.7,929.6,933.15,936.3,2852977
30-09-2014,RELIANCE,EQ,933.15,928,948.45,925.05,945.7,936.15,4032700
01-10-2014,RELIANCE,EQ,945.7,943.6,945.6,926,927.2,933.08,1978672
07-10-2014,RELIANCE,EQ,927.2,927.25,934.9,923.45,926.15,928.25,2835389
08-10-2014,RELIANCE,EQ,926.15,921.15,941.5,921.15,936.7,935.66,2246466
09-10-2014,RELIANCE,EQ,936.7,938.2,957.25,938.2,954.65,951.69,2552056
10-10-2014,RELIANCE,EQ,954.65,947,969,936.1,960.65,955.59,3535189
13-10-2014,RELIANCE,EQ,960.65,961.8,964.75,948.05,957.9,956.61,3173161
14-10-2014,RELIANCE,EQ,957.9,979,979,958.6,961.25,966.93,4360890
16-10-2014,RELIANCE,EQ,961.25,951.65,956.9,928,931,941.93,4347008
17-10-2014,RELIANCE,EQ,931,936,940.65,925.2,937.9,935.08,3500356
20-10-2014,RELIANCE,EQ,937.9,938.5,940.6,911.55,935.05,933.74,4843061
21-10-2014,RELIANCE,EQ,935.05,934.25,937,927.1,929.35,930.83,4028045
22-10-2014,RELIANCE,EQ,929.35,935.1,950.8,933.15,945.65,946.15,3059361
23-10-2014,RELIANCE,EQ,945.65,949.5,954.5,949,952.7,952.09,565357
27-10-2014,RELIANCE,EQ,952.7,963.95,963.95,936.8,941.35,945.52,2302432
28-10-2014,RELIANCE,EQ,941.35,941.1,942,926.1,934.05,932.08,5034195
29-10-2014,RELIANCE,EQ,934.05,936.6,953.4,934.15,951.6,946.95,4004057
30-10-2014,RELIANCE,EQ,951.6,948,981.55,947.1,979.25,969.04,7484984
